Source : prueba_SiO2.P2.12h 05mn 44s
Spectrum : 1

Wavelength	Psi	Delta
512.7648	15.349	128.855
512.2757	15.371	128.850
511.7864	15.400	128.842
511.2971	15.423	128.832
510.8076	15.446	128.825
510.3181	15.471	128.813
509.8284	15.489	128.802
509.3386	15.508	128.796
508.8488	15.532	128.790
508.3587	15.557	128.788
507.8686	15.577	128.782
507.3784	15.600	128.769
506.8880	15.618	128.757
506.3976	15.640	128.743
505.9070	15.656	128.729
505.4163	15.680	128.716
504.9255	15.703	128.710
504.4346	15.726	128.701
503.9436	15.744	128.697
503.4525	15.760	128.689
502.9612	15.778	128.687
502.4698	15.800	128.672
501.9784	15.820	128.651
501.4868	15.840	128.645
500.9951	15.859	128.639
500.5033	15.879	128.629
500.0114	15.899	128.609
499.5193	15.920	128.600
499.0272	15.939	128.586
498.5349	15.960	128.579
498.0426	15.980	128.568
497.5501	16.001	128.557
497.0575	16.022	128.543
496.5648	16.047	128.534
496.0720	16.069	128.521
495.5790	16.090	128.510
495.0860	16.114	128.491
494.5928	16.131	128.472
494.0995	16.152	128.459
493.6062	16.174	128.439
493.1127	16.195	128.428
492.6190	16.220	128.411
492.1253	16.244	128.393
491.6315	16.265	128.383
491.1375	16.286	128.370
490.6435	16.309	128.356
490.1493	16.332	128.340
489.6550	16.355	128.327
489.1606	16.380	128.315
488.6661	16.405	128.304
488.1714	16.433	128.290
487.6767	16.456	128.279
487.1818	16.484	128.268
486.6869	16.509	128.261
486.1918	16.535	128.256
485.6966	16.555	128.244
485.2013	16.583	128.233
484.7058	16.606	128.222
484.2103	16.630	128.212
483.7146	16.660	128.200
483.2189	16.690	128.189
482.7230	16.719	128.174
482.2270	16.744	128.161
481.7309	16.770	128.144
481.2346	16.793	128.140
480.7383	16.817	128.134
480.2419	16.846	128.129
479.7453	16.874	128.128
479.2486	16.898	128.125
478.7518	16.921	128.124
478.2549	16.945	128.122
477.7579	16.969	128.120
477.2608	16.993	128.116
476.7635	17.019	128.121
476.2662	17.046	128.117
475.7687	17.072	128.105
475.2711	17.096	128.101
474.7734	17.121	128.101
474.2756	17.149	128.099
473.7776	17.168	128.095
473.2796	17.190	128.084
472.7814	17.212	128.072
472.2831	17.232	128.069
471.7848	17.252	128.072
471.2863	17.280	128.065
470.7876	17.298	128.064
470.2889	17.322	128.069
469.7900	17.345	128.071
469.2911	17.364	128.079
468.7920	17.394	128.086
468.2928	17.421	128.093
467.7935	17.444	128.105
467.2941	17.467	128.113
466.7945	17.497	128.125
466.2949	17.522	128.138
465.7951	17.547	128.152
465.2952	17.566	128.168
464.7952	17.594	128.189
464.2951	17.616	128.205
463.7949	17.637	128.216
463.2946	17.650	128.230
462.7941	17.673	128.246
462.2935	17.696	128.255
461.7928	17.716	128.270
461.2921	17.740	128.290
460.7911	17.764	128.306
460.2901	17.790	128.316
459.7889	17.816	128.335
459.2877	17.843	128.351
458.7863	17.868	128.367
458.2848	17.894	128.379
457.7832	17.913	128.395
457.2815	17.934	128.411
456.7796	17.963	128.430
456.2777	17.993	128.454
455.7756	18.016	128.482
455.2734	18.051	128.506
454.7711	18.082	128.531
454.2687	18.113	128.561
453.7662	18.144	128.579
453.2635	18.176	128.597
452.7608	18.208	128.614
452.2579	18.241	128.631
451.7549	18.273	128.648
451.2518	18.307	128.664
450.7485	18.341	128.681
450.2452	18.375	128.697

