# lams, psi_mean, delta_mean
637.617200 24.186540 119.045720
637.156400 24.242652 117.987267
636.695400 24.312037 116.946361
636.234400 24.371369 115.905496
635.773300 24.435942 114.873336
635.312100 24.491405 113.846758
634.850800 24.556653 112.799404
634.389300 24.620283 111.790875
633.927800 24.705550 110.774663
633.466200 24.780700 109.753819
633.004400 24.854002 108.756816
632.542500 24.922128 107.780485
632.080600 24.986562 106.789785
631.618600 25.092215 105.827053
631.156400 25.160634 104.857983
630.694200 25.204408 103.879899
630.231800 25.242641 102.905679
629.769300 25.283951 101.950983
629.306800 25.354257 100.986403
628.844100 25.436667 100.063900
628.381300 25.531552 99.127246
627.918400 25.623658 98.178728
627.455400 25.709994 97.293258
626.992300 25.826650 96.410892
626.529100 25.920359 95.575175
626.065800 25.957008 94.681547
625.602400 26.022228 93.805133
625.138900 26.101450 92.967195
624.675300 26.218244 92.188245
624.211500 26.283823 91.343158
623.747700 26.311326 90.451600
623.283800 26.369195 89.480941
622.819800 26.400923 88.519037
622.355700 26.441650 87.452468
621.891400 26.480412 86.451366
621.427100 26.585524 85.483789
620.962600 26.701246 84.559442
620.498000 26.912492 83.743522
620.033400 27.053148 82.812348
619.568700 27.215518 81.926180
619.103800 27.307301 80.997901
618.638800 27.496745 80.053950
618.173700 27.735535 79.110936
617.708600 27.932951 78.206374
617.243300 28.160526 77.301418
616.777900 28.465713 76.386167
616.312400 28.733072 75.476517
615.846800 29.081901 74.587344
615.381000 29.293476 73.661291
614.915300 29.302911 72.681039
614.449300 29.810112 71.871686
613.983300 30.349056 71.074989
613.517200 30.984504 70.310925
613.051000 31.237690 69.409952
612.584700 31.740018 68.621825
612.118200 31.868883 67.696412
611.651700 32.116154 66.838752
611.185000 32.406340 66.013489
610.718300 32.502140 65.129593
610.251400 32.124397 64.057040
609.784400 32.344343 63.274235
609.317300 33.149575 62.788139
608.850200 33.603716 62.159109
608.382900 33.697899 61.413646
607.915500 33.029546 60.312866
607.448000 32.612594 59.340854
606.980400 32.359925 58.472933
606.512700 31.427396 57.196736
606.044900 29.400525 54.988188
