# lams, psi_mean, delta_mean
953.608000 13.798444 27.738129
953.215200 12.903085 51.460986
952.822300 9.999480 48.244818
952.429300 8.099451 55.487175
952.036300 8.947264 87.755573
951.643200 13.423502 39.402120
951.249900 12.206003 40.151993
950.856700 25.843936 72.338173
950.463300 9.417584 0.008874
950.069900 45.000000 287.150837
949.676300 45.000000 277.407153
949.282700 45.000000 89.275847
948.889000 45.000000 269.395172
948.495300 24.168797 266.832734
948.101400 45.000000 285.912545
947.707500 45.000000 286.693629
947.313500 12.176666 131.777697
946.919400 30.865708 112.922653
946.525300 21.335953 148.833428
946.131000 37.594176 340.362773
945.736700 20.625793 149.292417
945.342300 45.000000 149.323300
944.947800 45.000000 150.860655
944.553200 45.000000 150.925018
944.158600 45.000000 152.349221
943.763900 45.000000 153.506182
943.369100 45.000000 153.571755
942.974200 45.000000 154.017104
942.579200 45.000000 160.410501
942.184100 45.000000 326.398517
941.789000 6.276182 274.594770
941.393800 23.609674 357.238068
940.998500 28.717042 338.903559
940.603100 14.670017 349.631251
940.207700 6.381777 359.789933
939.812200 8.591953 116.879593
939.416600 19.311948 134.686722
939.020900 13.284150 120.964416
938.625100 13.744555 116.229939
938.229200 12.982269 142.480985
937.833300 17.897912 98.502624
937.437300 21.310971 77.206360
937.041200 19.125337 39.877062
936.645000 18.080023 39.214913
936.248700 15.102555 32.373539
935.852400 6.250018 331.281793
935.456000 13.930876 22.926209
935.059400 19.185372 23.930562
934.662900 17.653079 52.100410
934.266200 18.608740 61.339164
933.869400 45.000000 22.411888
933.472700 45.000000 158.869325
933.075700 45.000000 139.446547
932.678700 45.000000 137.658468
932.281700 45.000000 142.963725
931.884500 45.000000 149.519707
931.487300 45.000000 174.748067
931.090000 45.000000 210.444609
930.692600 29.239389 72.207453
930.295100 31.797277 83.837216
929.897500 45.000000 121.749662
929.499900 45.000000 164.889927
929.102200 45.000000 75.289514
928.704300 45.000000 85.938303
928.306500 45.000000 264.792679
927.908500 45.000000 269.684664
927.510400 45.000000 272.940002
927.112300 32.513538 277.840373
926.714100 15.150057 290.021851
926.315800 21.760989 268.918029
925.917400 1.478321 116.444171
925.519000 7.010309 273.055381
925.120400 20.471624 275.424278
924.721800 15.067443 278.931530
924.323100 9.343504 290.878649
923.924300 4.112421 34.340274
923.525500 12.506905 77.725017
923.126500 38.226387 106.390217
922.727500 15.172238 75.348606
922.328300 10.885201 29.135479
921.929100 17.421036 24.027963
921.529800 18.999291 6.005417
921.130500 20.816023 9.954273
920.731100 18.683889 354.538083
920.331500 20.610657 15.373548
919.931900 22.235645 42.513026
919.532200 26.433070 67.757689
919.132400 45.000000 92.076646
918.732600 28.218672 70.747465
918.332600 18.489644 73.927300
917.932600 17.038125 61.200526
917.532500 22.626300 329.406251
917.132300 45.000000 337.630440
916.732100 45.000000 111.710364
916.331700 33.883425 180.327854
915.931300 45.000000 224.575875
915.530800 45.000000 60.858039
915.130200 7.396113 59.076783
914.729500 3.145260 108.507156
914.328700 6.560632 99.923034
913.927900 2.989924 71.887960
913.527000 2.771688 42.611495
913.125900 7.858440 45.967220
912.724900 9.282924 47.083043
912.323700 8.652572 52.317491
911.922400 8.338837 46.962188
911.521100 13.164346 76.721903
911.119600 45.000000 352.941366
910.718100 45.000000 202.423983
910.316500 45.000000 164.229032
909.914900 45.000000 146.920785
909.513100 45.000000 159.663114
909.111300 45.000000 166.646875
908.709300 45.000000 168.901619
908.307300 45.000000 171.677253
907.905200 45.000000 166.333243
907.503100 45.000000 158.737506
907.100800 45.000000 152.732839
906.698400 45.000000 134.725951
906.296000 45.000000 111.272465
905.893500 45.000000 110.306857
905.490900 45.000000 110.271502
905.088300 45.000000 99.722415
904.685500 20.431648 67.027749
904.282600 23.894182 9.550030
903.879700 29.623057 191.998630
903.476700 8.188657 93.058321
903.073600 5.823063 91.889705
902.670400 5.770532 94.524707
902.267200 4.160392 95.255963
901.863800 0.384552 223.520884
901.460400 2.902527 109.835333
901.056900 10.208489 277.443564
900.653300 45.000000 224.886296
900.249600 17.913507 47.820029
899.845800 45.000000 44.105983
899.442000 45.000000 30.794120
899.038000 45.000000 29.044503
898.634000 45.000000 27.519466
898.229900 45.000000 192.323230
897.825700 45.000000 32.963274
897.421400 45.000000 55.894080
897.017100 45.000000 85.062754
896.612700 45.000000 130.965877
896.208100 45.000000 94.307442
895.803500 45.000000 91.087715
895.398900 45.000000 87.917190
894.994100 36.462202 85.011056
894.589200 12.042868 72.884644
894.184300 11.113911 294.767524
893.779200 3.630262 43.893959
893.374100 4.464691 20.904558
892.968900 7.720626 347.086838
892.563700 6.424092 321.167026
892.158300 6.589369 265.071624
891.752800 2.905248 16.048011
891.347300 4.762939 58.648720
890.941700 7.867865 74.594670
890.535900 8.280930 80.816465
890.130200 6.781033 87.206980
889.724300 4.965717 165.611922
889.318400 3.657500 36.580997
888.912300 9.341445 24.445879
888.506200 9.508496 40.865189
888.100000 14.762767 59.528875
887.693700 18.111454 62.068503
887.287300 18.005928 62.941463
886.880800 18.371372 66.465626
886.474300 12.538674 68.895877
886.067600 10.133555 81.043282
885.660900 7.874033 108.610076
885.254100 10.444425 80.637713
884.847200 9.899295 80.955468
884.440200 9.538153 79.742298
884.033200 14.394395 80.025676
883.626000 14.296217 78.159663
883.218800 15.968959 77.603512
882.811500 13.613769 31.674010
882.404100 6.915412 124.153839
881.996600 45.000000 174.905917
881.589000 45.000000 186.023421
881.181300 45.000000 16.553885
880.773600 45.000000 339.297976
880.365800 45.000000 330.206987
879.957900 45.000000 316.502955
879.549900 45.000000 137.070449
879.141800 45.000000 127.043322
878.733600 25.688625 121.134260
878.325300 21.804296 135.139017
877.917000 13.814623 128.344910
877.508500 10.229997 119.099977
877.100000 10.007707 101.846154
876.691500 11.159751 84.715103
876.282800 14.962857 76.032652
875.874000 25.557291 63.781906
875.465100 17.617577 79.694650
875.056200 21.471764 86.728113
874.647200 27.983319 130.832518
874.238000 25.964541 302.063706
873.828900 13.046182 97.075626
873.419600 11.888285 99.778817
873.010200 14.208527 99.059129
872.600700 13.691093 99.886814
872.191200 18.005569 87.654666
871.781600 13.849437 87.093440
871.371800 12.149995 80.070497
870.962000 4.881107 100.525277
870.552100 2.417615 184.477254
870.142200 2.754493 191.652489
869.732100 4.297278 114.899925
869.321900 8.184189 94.610671
868.911700 12.654220 86.633513
