# lams, psi_mean, delta_mean
780.369900 33.876255 73.601493
779.940700 33.874433 73.614605
779.511300 33.879847 73.632467
779.081800 33.887278 73.619844
778.652300 33.959493 73.594583
778.222700 34.033476 73.582563
777.793000 34.058225 73.596580
777.363200 34.121624 73.612804
776.933200 34.123267 73.611260
776.503200 34.149791 73.605692
776.073100 34.175924 73.610089
775.642900 34.225939 73.590482
775.212600 34.185310 73.592790
774.782200 34.183718 73.588349
774.351700 34.222594 73.629302
773.921200 34.296752 73.632328
773.490500 34.356232 73.649395
773.059800 34.438234 73.664638
772.628900 34.472255 73.659532
772.198000 34.519787 73.643377
771.766900 34.535208 73.642366
771.335800 34.552427 73.651980
770.904600 34.606177 73.660574
770.473300 34.652146 73.672480
770.041900 34.688804 73.689931
769.610400 34.751142 73.708069
769.178700 34.793748 73.726484
768.747100 34.749964 73.749656
768.315200 34.865556 73.768738
767.883400 34.947251 73.761858
767.451400 34.972032 73.742569
767.019300 34.990806 73.745714
766.587200 35.054311 73.744345
766.154900 35.069185 73.736481
765.722500 35.088383 73.769492
765.290100 35.101226 73.787829
764.857500 35.171279 73.814890
764.424900 35.265752 73.824242
763.992200 35.367996 73.840232
763.559300 35.433856 73.839626
763.126400 35.455016 73.870384
762.693400 35.548272 73.859943
762.260300 35.543157 73.871328
761.827100 35.619073 73.882521
761.393800 35.595370 73.891092
760.960400 35.620303 73.881083
760.526900 35.707200 73.900773
760.093300 35.788943 73.902939
759.659700 35.868703 73.897471
759.225900 35.864920 73.923543
758.792100 35.933963 73.948961
758.358100 35.962720 73.945380
757.924000 35.927745 73.958036
757.489900 35.959563 73.973635
757.055600 35.944826 73.995537
756.621300 36.007976 74.010887
756.186800 36.045831 74.003297
755.752300 36.086842 74.036334
755.317700 36.166362 74.055265
754.883000 36.139441 74.078923
754.448200 36.123490 74.102286
754.013200 36.164547 74.133927
753.578200 36.253939 74.144191
753.143100 36.313916 74.157381
752.707900 36.344754 74.181143
752.272600 36.362865 74.197849
751.837300 36.331611 74.220406
751.401800 36.377520 74.203128
750.966200 36.415272 74.217428
750.530600 36.407622 74.242265
750.094800 36.412816 74.241925
749.658900 36.463882 74.259935
749.223000 36.472212 74.277149
748.786900 36.483903 74.298879
748.350800 36.571837 74.303777
747.914600 36.655470 74.333055
747.478200 36.662638 74.364281
747.041700 36.712360 74.381693
746.605200 36.742552 74.388569
746.168600 36.813849 74.386683
745.731900 36.871196 74.382635
745.295000 36.954343 74.395492
744.858200 36.995797 74.394313
744.421100 37.049772 74.416744
743.984100 37.161154 74.443567
743.546800 37.177740 74.444921
743.109600 37.204707 74.466199
742.672200 37.229384 74.501908
742.234700 37.217957 74.527094
741.797100 37.232646 74.531002
741.359400 37.229371 74.544278
740.921600 37.271416 74.573748
740.483800 37.283292 74.594673
740.045800 37.293935 74.633070
739.607700 37.309924 74.666096
739.169600 37.374772 74.678090
738.731300 37.417381 74.705156
738.293000 37.434357 74.715053
737.854500 37.458511 74.733379
737.416000 37.525034 74.753567
736.977300 37.472923 74.774855
736.538600 37.482408 74.797556
736.099700 37.480310 74.827373
735.660800 37.501894 74.855709
735.221800 37.519441 74.876271
734.782700 37.467832 74.920413
734.343400 37.506640 74.932782
733.904100 37.537011 74.942472
733.464700 37.528732 74.967279
733.025200 37.505180 74.999720
732.585600 37.603296 74.998154
732.145900 37.579107 75.018451
731.706100 37.492452 75.038217
731.266200 37.535246 75.067450
730.826200 37.532200 75.091973
730.386100 37.447399 75.130003
729.945900 37.437487 75.148640
729.505700 37.371258 75.170025
729.065300 37.397322 75.171325
728.624800 37.384929 75.197590
728.184300 37.383669 75.224228
727.743600 37.368203 75.249233
727.302800 37.337385 75.280628
726.861900 37.367180 75.283271
726.421000 37.342553 75.309623
725.979900 37.341226 75.327242
725.538800 37.296759 75.329853
725.097500 37.290675 75.324675
724.656100 37.280049 75.342391
724.214700 37.222714 75.366857
723.773200 37.199228 75.391923
723.331500 37.163750 75.420977
722.889800 37.174424 75.423968
722.447900 37.148824 75.442984
722.006000 37.131305 75.453338
721.564000 37.157998 75.447601
721.121800 37.154536 75.466157
720.679600 37.155204 75.490025
720.237300 37.139939 75.504198
719.794900 37.106466 75.537647
719.352400 37.104979 75.547269
718.909700 37.083150 75.559457
718.467000 37.078535 75.576002
718.024200 37.129560 75.572155
717.581300 37.101109 75.578063
717.138300 37.086303 75.586769
716.695200 37.086121 75.595146
716.252000 37.087203 75.604731
715.808700 37.098307 75.592205
715.365300 37.119566 75.594882
714.921800 37.102408 75.621489
714.478200 37.112637 75.628503
714.034500 37.137486 75.618576
713.590700 37.168325 75.625271
713.146900 37.124440 75.624885
712.702800 37.104893 75.627996
712.258800 37.135939 75.627570
711.814600 37.156256 75.631726
711.370300 37.166034 75.631085
710.925900 37.194573 75.621462
710.481400 37.194742 75.629879
710.036900 37.218943 75.640296
709.592200 37.252913 75.643287
709.147400 37.289885 75.656904
708.702600 37.296235 75.667205
708.257600 37.298330 75.676292
707.812500 37.318178 75.692776
707.367400 37.301001 75.689752
706.922100 37.318218 75.698300
706.476700 37.325645 75.699136
706.031300 37.333477 75.694304
705.585700 37.362542 75.702446
705.140100 37.397193 75.710116
704.694300 37.423892 75.722994
704.248400 37.424995 75.729475
703.802500 37.437050 75.742361
703.356400 37.473311 75.735290
702.910300 37.507925 75.744091
702.464100 37.536542 75.745731
702.017700 37.583472 75.754308
701.571200 37.620613 75.760511
701.124700 37.673178 75.772195
700.678000 37.694644 75.785014
700.231300 37.749124 75.797877
699.784400 37.810368 75.807484
699.337500 37.829918 75.819368
698.890400 37.878961 75.825071
698.443300 37.911355 75.838965
