Source : Fit
Spectrum : 1

Wavelength	Psi	Delta
455.7756	54.282	272.006
455.2734	54.094	272.099
454.7711	53.907	272.191
454.2687	53.720	272.282
453.7662	53.535	272.372
453.2635	53.351	272.461
452.7608	53.167	272.549
452.2579	52.985	272.636
451.7549	52.804	272.723
451.2518	52.623	272.810
450.7485	52.444	272.895
450.2452	52.265	272.977

