Source : TiO2_SiO2_Si.D1.14h 06mn 27s.spe
Spectrum : 1

Wavelength	Psi	Delta
572.0831	45.953	318.504
571.6075	45.832	318.319
571.1318	45.708	318.150
570.6559	45.582	317.979
570.1801	45.456	317.808
569.7040	45.327	317.642
569.2278	45.197	317.475
568.7516	45.070	317.307
568.2753	44.941	317.140
567.7988	44.816	316.972
567.3222	44.687	316.802
566.8455	44.563	316.637
566.3687	44.432	316.476
565.8918	44.304	316.319
565.4149	44.178	316.164
564.9377	44.049	316.012
564.4605	43.920	315.857
563.9832	43.792	315.693
563.5057	43.659	315.534
563.0282	43.534	315.373
562.5505	43.407	315.218
562.0728	43.276	315.064
561.5948	43.146	314.910
561.1169	43.014	314.755
560.6388	42.886	314.601
560.1606	42.758	314.446
559.6823	42.628	314.288
559.2039	42.499	314.137
558.7253	42.363	313.986
558.2467	42.231	313.843
557.7679	42.099	313.690
557.2891	41.968	313.538
556.8102	41.840	313.393
556.3311	41.708	313.248
555.8519	41.575	313.110
555.3726	41.442	312.960
554.8932	41.307	312.813
554.4137	41.174	312.666
553.9341	41.039	312.523
553.4543	40.904	312.381
552.9745	40.765	312.237
552.4946	40.629	312.103
552.0145	40.492	311.969
551.5344	40.356	311.833
551.0541	40.217	311.701
550.5737	40.081	311.565
550.0933	39.944	311.428
549.6127	39.809	311.296
549.1320	39.670	311.160
548.6511	39.530	311.022
548.1702	39.390	310.887
547.6891	39.249	310.755
547.2080	39.111	310.625
