Source : SiO2_2mm_muestra2.M1.12h 02mn 31s.spe
Spectrum : 1

Wavelength	Psi	Delta
546.7267	32.970	86.259
546.2454	33.758	86.139
545.7639	34.574	86.047
545.2823	35.431	85.986
544.8007	36.286	85.940
544.3188	37.207	85.922
543.8369	38.167	85.912
543.3549	39.189	85.915
542.8728	40.258	85.925
542.3905	41.421	85.944
541.9082	42.683	85.967
541.4257	44.023	85.996
540.9431	45.481	86.019
540.4604	47.017	86.036
539.9777	48.667	86.039
539.4948	50.489	86.022
539.0118	52.492	85.986
538.5286	54.675	85.914
538.0454	57.054	85.792
537.5621	59.639	85.607
537.0786	62.540	85.325
536.5950	65.679	84.911
536.1114	69.070	84.278
535.6276	72.746	83.264
535.1437	76.705	81.499
534.6597	80.861	77.857
534.1756	85.071	67.600
533.6913	88.154	3.338
533.2070	85.257	292.410
532.7226	80.927	281.353
532.2380	76.650	277.587
531.7534	72.560	275.739
531.2686	68.696	274.659
530.7837	65.160	273.960
530.2987	61.903	273.477
529.8136	58.911	273.129
529.3284	56.214	272.860
528.8430	53.795	272.663
528.3576	51.617	272.483
527.8720	49.535	272.324
527.3864	47.655	272.172
526.9006	45.867	272.019
526.4147	44.212	271.865
525.9287	42.665	271.706
525.4426	41.241	271.535
524.9564	39.926	271.363
524.4700	38.723	271.173
523.9836	37.570	270.953
523.4971	36.509	270.706
523.0104	35.503	270.441
522.5236	34.562	270.148
522.0367	33.650	269.825
521.5497	32.788	269.475
521.0626	31.931	269.087
520.5754	31.102	268.657
520.0881	30.306	268.187
519.6006	29.542	267.665
519.1131	28.802	267.107
518.6254	28.074	266.489
518.1377	27.359	265.823
517.6498	26.674	265.094
517.1618	25.987	264.288
516.6737	25.312	263.410
516.1855	24.584	262.434
515.6971	23.884	261.376
515.2087	23.190	260.216
514.7202	22.473	258.919
514.2314	21.754	257.529
513.7427	21.004	255.989
513.2538	20.228	254.296
512.7648	19.443	252.433
512.2757	18.637	250.351
511.7864	17.824	248.097
511.2971	16.992	245.592
510.8076	16.181	242.920
510.3181	15.359	239.897
509.8284	14.556	236.572
509.3386	13.760	232.957
508.8488	12.992	228.862
508.3587	12.241	224.237
507.8686	11.552	219.000
507.3784	10.937	213.131
506.8880	10.404	206.534
506.3976	9.945	199.134
505.9070	9.623	191.317
505.4163	9.472	183.033
504.9255	9.480	174.642
504.4346	9.660	166.184
503.9436	10.007	158.263
503.4525	10.492	150.979
502.9612	11.112	144.350
502.4698	11.846	138.293
501.9784	12.633	133.039
501.4868	13.444	128.490
500.9951	14.304	124.525
500.5033	15.193	121.085
500.0114	16.107	117.899
499.5193	16.998	115.199
499.0272	17.906	112.728
498.5349	18.836	110.503
498.0426	19.769	108.519
497.5501	20.644	106.798
497.0575	21.508	105.296
496.5648	22.326	103.992
496.0720	23.155	102.850
495.5790	24.005	101.781
495.0860	24.781	100.853
494.5928	25.562	99.990
494.0995	26.426	99.109
493.6062	27.230	98.324
493.1127	27.946	97.621
492.6190	28.644	96.942
492.1253	29.325	96.303
491.6315	30.104	95.688
491.1375	31.012	95.071
490.6435	31.943	94.478
490.1493	32.865	93.933
489.6550	33.830	93.390
489.1606	34.800	92.876
488.6661	35.797	92.390
488.1714	36.756	91.949
487.6767	37.839	91.505
487.1818	38.945	91.093
486.6869	40.223	90.703
486.1918	41.571	90.327
485.6966	43.078	89.962
485.2013	44.817	89.624
484.7058	46.694	89.292
484.2103	48.863	88.979
483.7146	51.201	88.680
483.2189	53.742	88.355
482.7230	56.617	88.005
482.2270	59.859	87.578
481.7309	63.680	87.005
481.2346	67.970	86.178
480.7383	72.960	84.847
480.2419	78.615	82.124
479.7453	84.846	72.410
479.2486	87.683	310.996
478.7518	81.439	279.789
478.2549	75.376	275.355
477.7579	69.888	273.530
477.2608	64.919	272.495
476.7635	60.751	271.828
476.2662	57.031	271.291
475.7687	53.826	270.835
475.2711	51.041	270.409
474.7734	48.576	269.994
474.2756	46.400	269.567
473.7776	44.428	269.129
473.2796	42.570	268.662
472.7814	40.968	268.170
472.2831	39.483	267.643
471.7848	38.054	267.045
471.2863	36.799	266.437
470.7876	35.588	265.785
470.2889	34.483	265.089
469.7900	33.437	264.365
469.2911	32.445	263.586
468.7920	31.431	262.775
468.2928	30.519	261.963
467.7935	29.639	261.118
467.2941	28.771	260.277
466.7945	27.874	259.362
466.2949	26.992	258.440
465.7951	26.155	257.547
465.2952	25.327	256.587
464.7952	24.465	255.520
464.2951	23.568	254.345
463.7949	22.641	253.105
463.2946	21.725	251.749
462.7941	20.758	250.313
462.2935	19.807	248.792
461.7928	18.743	246.901
461.2921	17.661	244.777
460.7911	16.605	242.426
460.2901	15.535	239.025
459.7889	14.472	234.575
459.2877	13.485	228.928
458.7863	12.633	222.344
458.2848	11.945	214.661
457.7832	11.438	206.315
457.2815	11.147	197.247
456.7796	11.074	187.904
456.2777	11.244	178.608
455.7756	11.647	170.000
455.2734	12.198	162.019
454.7711	12.910	154.702
454.2687	13.733	148.202
453.7662	14.655	142.264
453.2635	15.678	136.945
452.7608	16.720	132.443
452.2579	17.745	128.686
451.7549	18.803	125.255
451.2518	19.910	122.216
450.7485	20.969	119.536
450.2452	21.925	117.240
449.7417	22.900	115.041
449.2382	23.809	113.036
448.7345	24.711	111.096
448.2307	25.686	109.182
447.7267	26.602	107.357
447.2227	27.493	105.599
446.7186	28.373	103.888
446.2143	29.247	102.217
445.7099	30.119	100.548
445.2054	31.035	98.847
444.7008	32.028	97.118
444.1960	33.104	95.354
443.6912	34.296	93.540
443.1862	35.530	91.729
442.6812	36.810	89.908
442.1759	38.134	88.073
441.6706	39.502	86.229
441.1652	40.903	84.370
440.6596	42.334	82.499
440.1540	43.788	80.603
439.6482	43.788	80.603

