# lams, desv_psi, desv_delta
779.511300 0.653872 16.963459
779.081800 0.656529 16.930685
778.652300 0.660571 16.892969
778.222700 0.664914 16.859345
777.793000 0.665814 16.823812
777.363200 0.669931 16.782759
776.933200 0.672571 16.741650
776.503200 0.675119 16.707252
776.073100 0.677343 16.671882
775.642900 0.679106 16.643451
775.212600 0.680385 16.601304
774.782200 0.680545 16.564540
774.351700 0.682147 16.519080
773.921200 0.683918 16.482168
773.490500 0.686030 16.447207
773.059800 0.688612 16.406855
772.628900 0.688892 16.366314
772.198000 0.689574 16.319847
771.766900 0.691044 16.277674
771.335800 0.691390 16.240046
770.904600 0.693779 16.206208
770.473300 0.693888 16.165965
770.041900 0.693474 16.131004
769.610400 0.693835 16.085721
769.178700 0.694378 16.043722
768.747100 0.694177 15.998371
768.315200 0.694177 15.948836
767.883400 0.694530 15.900514
767.451400 0.694520 15.860007
767.019300 0.694706 15.818656
766.587200 0.694510 15.779637
766.154900 0.694889 15.743779
765.722500 0.696592 15.698412
765.290100 0.696223 15.659124
764.857500 0.698699 15.619826
764.424900 0.697937 15.573640
763.992200 0.696443 15.533131
763.559300 0.696265 15.493002
763.126400 0.694778 15.452544
762.693400 0.694604 15.412345
762.260300 0.694092 15.371622
761.827100 0.690948 15.322176
761.393800 0.689892 15.283502
760.960400 0.690714 15.254343
760.526900 0.691182 15.209843
760.093300 0.690973 15.163386
759.659700 0.691659 15.127797
759.225900 0.691934 15.085923
758.792100 0.691857 15.043784
758.358100 0.690787 14.997604
757.924000 0.691079 14.958312
757.489900 0.689662 14.919066
757.055600 0.688337 14.875759
756.621300 0.689574 14.836182
756.186800 0.689544 14.789703
755.752300 0.688030 14.753039
755.317700 0.687564 14.705704
754.883000 0.687218 14.659815
754.448200 0.688137 14.620841
754.013200 0.686418 14.575258
753.578200 0.686985 14.533371
753.143100 0.688822 14.491803
752.707900 0.689858 14.450235
752.272600 0.691470 14.412416
751.837300 0.693785 14.369959
751.401800 0.696685 14.333022
750.966200 0.698546 14.293173
750.530600 0.700411 14.255088
750.094800 0.702854 14.218404
749.658900 0.704727 14.175436
749.223000 0.705609 14.136163
748.786900 0.709219 14.101224
748.350800 0.711191 14.063461
747.914600 0.713081 14.024786
747.478200 0.715799 13.978899
747.041700 0.721077 13.934152
746.605200 0.727842 13.894354
746.168600 0.734870 13.852509
745.731900 0.741528 13.817316
745.295000 0.747735 13.776660
744.858200 0.752540 13.735696
744.421100 0.761383 13.692396
743.984100 0.768763 13.656016
743.546800 0.776989 13.620551
743.109600 0.785588 13.576087
742.672200 0.793830 13.535702
742.234700 0.804081 13.497021
741.797100 0.814156 13.454896
741.359400 0.823885 13.409571
740.921600 0.835964 13.366017
740.483800 0.847131 13.319264
740.045800 0.857822 13.276846
739.607700 0.871640 13.233284
739.169600 0.884800 13.187707
738.731300 0.899504 13.142719
738.293000 0.917050 13.099442
737.854500 0.933212 13.053291
737.416000 0.952240 13.012042
736.977300 0.971549 12.968779
736.538600 0.992314 12.924350
736.099700 1.014827 12.878767
735.660800 1.037903 12.834929
735.221800 1.062404 12.789322
734.782700 1.087500 12.736248
734.343400 1.113754 12.691796
733.904100 1.143467 12.651064
733.464700 1.174346 12.606279
733.025200 1.208404 12.559825
732.585600 1.234089 12.530664
732.145900 1.270459 12.489073
731.706100 1.315205 12.448649
731.266200 1.348116 12.421246
730.826200 1.384489 12.395588
730.386100 1.429815 12.367288
729.945900 1.472833 12.328044
729.505700 1.529703 12.284733
729.065300 1.585429 12.230211
728.624800 1.628444 12.207736
728.184300 1.686490 12.190149
727.743600 1.748850 12.161016
727.302800 1.813812 12.140318
726.861900 1.885428 12.122155
726.421000 1.963660 12.116411
725.979900 2.045366 12.106064
725.538800 2.139763 12.099418
725.097500 2.237340 12.100868
724.656100 2.338940 12.114708
724.214700 2.462497 12.140376
723.773200 2.588062 12.168100
723.331500 2.726606 12.209739
722.889800 2.875851 12.261148
722.447900 3.040100 12.330156
722.006000 3.215903 12.418184
721.564000 3.404688 12.504526
721.121800 3.605874 12.624365
720.679600 3.814288 12.779966
720.237300 4.034251 12.932946
719.794900 4.263461 13.111328
719.352400 4.473313 13.283374
718.909700 4.693280 13.499916
718.467000 4.915277 13.766061
718.024200 5.144205 14.004777
717.581300 5.390445 14.238271
717.138300 5.665268 14.489717
716.695200 5.930285 14.818522
716.252000 6.202223 15.155086
715.808700 6.475613 15.555167
715.365300 6.747282 15.978073
714.921800 7.020105 16.402711
714.478200 7.275038 16.815778
714.034500 7.538064 17.148319
713.590700 7.784645 17.494138
713.146900 8.022814 17.836163
712.702800 8.240542 18.229901
712.258800 8.448784 18.668445
711.814600 8.627574 19.136408
711.370300 8.788782 19.734560
710.925900 8.936685 20.319412
710.481400 9.075694 20.977290
710.036900 9.189566 21.722964
709.592200 9.282976 22.466962
709.147400 9.353798 23.248734
708.702600 9.373948 24.098381
708.257600 9.408211 25.006619
707.812500 9.414201 26.050005
707.367400 9.390019 27.227940
706.922100 9.334008 28.545834
706.476700 9.254144 29.885782
706.031300 9.147339 31.347595
705.585700 8.991843 32.915610
705.140100 8.798209 34.554636
704.694300 8.567745 36.253658
704.248400 8.281246 37.993359
703.802500 7.965081 39.668088
703.356400 7.598413 41.483786
702.910300 7.199946 43.193915
702.464100 6.754013 44.871779
702.017700 6.263318 46.423469
701.571200 5.684336 47.922470
701.124700 5.102504 49.224577
700.678000 4.512874 50.351273
700.231300 3.891788 51.335435
699.784400 3.246528 52.208057
699.337500 2.645643 52.890075
698.890400 2.041571 53.511999
698.443300 1.512936 54.065340
697.996100 1.152662 54.562504
697.548800 1.193994 55.019039
697.101300 1.631868 55.382708
696.653700 2.252878 55.602461
696.206100 2.946179 55.831920
695.758400 3.677615 55.985035
695.310500 4.437932 56.049287
694.862600 5.217295 56.061183
694.414600 6.052357 55.994360
693.966400 6.822143 56.019614
693.518200 7.591645 55.914343
693.069900 8.362631 55.815665
692.621500 9.150393 55.539946
692.172900 9.966588 55.188518
691.724300 10.773854 54.825769
691.275600 11.597347 54.212501
690.826700 12.411180 53.496447
690.377800 13.208837 52.659787
689.928800 14.005233 51.569816
689.479700 14.763794 50.383934
689.030400 15.514880 48.969732
688.581100 16.217605 47.362958
688.131700 16.879426 45.467288
687.682100 17.481769 43.295331
687.232500 17.991173 40.923188
686.782800 18.393110 38.357998
686.332900 18.663562 35.757932
685.883000 18.816828 33.069423
685.433000 18.857930 30.359866
684.982800 18.822153 27.816418
684.532700 18.688327 25.505741
684.082300 18.492866 23.430090
683.631900 18.224504 21.624772
683.181300 17.834501 20.103666
682.730700 17.389653 18.871035
682.280000 16.916507 17.934469
681.829200 16.417679 17.161776
681.378200 15.918685 16.574822
680.927200 15.427224 16.120583
680.476100 14.881963 15.780004
680.024800 14.312540 15.540005
679.573500 13.791873 15.401424
679.122100 13.276279 15.368013
678.670500 12.770188 15.369599
678.218900 12.270904 15.432439
677.767200 11.783446 15.515596
677.315400 11.312988 15.625504
676.863400 10.819870 15.805882
676.411400 10.309862 15.979030
675.959200 9.880649 16.124624
675.507000 9.453788 16.306588
675.054700 9.044654 16.493316
674.602200 8.652047 16.694075
674.149700 8.286274 16.867371
673.697100 7.939022 17.045465
673.244300 7.615655 17.206893
672.791500 7.293910 17.418164
672.338600 7.011816 17.578544
671.885500 6.729775 17.742296
671.432400 6.472091 17.892803
670.979100 6.226114 18.036039
670.525800 6.005478 18.166499
670.072300 5.786343 18.326518
669.618800 5.587191 18.475685
669.165100 5.395633 18.642807
668.711400 5.200862 18.827844
668.257500 5.011364 19.050274
667.803500 4.848016 19.253679
667.349500 4.685359 19.465255
666.895300 4.534061 19.678110
666.441100 4.401240 19.882666
665.986800 4.268204 20.099653
665.532300 4.146212 20.333377
665.077700 4.032370 20.569190
664.623000 3.918962 20.808380
664.168300 3.820961 21.046549
663.713400 3.715644 21.296740
663.258400 3.611397 21.547993
662.803400 3.514984 21.790550
662.348200 3.421567 22.039409
661.892900 3.336628 22.281123
661.437600 3.245681 22.530870
660.982100 3.165675 22.775026
660.526500 3.080920 23.019403
660.070800 3.005073 23.262273
659.615100 2.925210 23.505188
659.159200 2.851017 23.736212
658.703200 2.773882 23.974424
658.247100 2.707371 24.205806
657.790900 2.633703 24.435237
657.334600 2.566708 24.656102
656.878200 2.496148 24.876702
656.421800 2.423162 25.091580
655.965100 2.357302 25.302019
655.508400 2.285244 25.507532
655.051600 2.215878 25.708039
654.594700 2.144739 25.902329
654.137700 2.076443 26.094048
653.680600 2.010991 26.280702
653.223400 1.947844 26.460310
652.766100 1.881288 26.631889
652.308700 1.813983 26.800135
651.851100 1.747604 26.962209
651.393600 1.685050 27.115241
650.935800 1.623616 27.262990
650.478000 1.564615 27.404972
650.020100 1.505347 27.544958
649.562000 1.443531 27.679708
649.103900 1.387128 27.806243
648.645700 1.328971 27.928741
648.187300 1.270825 28.043602
647.728900 1.212076 28.152617
647.270300 1.154811 28.256396
646.811700 1.096425 28.354672
646.353000 1.040102 28.446292
645.894100 0.985537 28.528373
645.435100 0.931577 28.605264
644.976100 0.877373 28.677307
644.516900 0.823159 28.741728
644.057700 0.768989 28.800117
643.598300 0.714585 28.855887
643.138900 0.663699 28.906467
642.679300 0.610836 28.945684
642.219600 0.559457 28.979227
641.759800 0.508738 29.011259
641.299900 0.458799 29.037072
640.840000 0.409507 29.053877
640.379900 0.361000 29.064962
639.919700 0.313938 29.068550
639.459400 0.268457 29.066416
638.999000 0.223406 29.059221
638.538500 0.180959 29.048391
638.077900 0.141500 29.028288
637.617200 0.106226 29.002639
637.156400 0.083072 28.975350
636.695400 0.080914 28.939586
636.234400 0.098333 28.905287
635.773300 0.127767 28.862780
635.312100 0.162103 28.811756
634.850800 0.199922 28.754610
634.389300 0.236526 28.699240
633.927800 0.272794 28.638324
633.466200 0.309516 28.565209
633.004400 0.345167 28.491166
632.542500 0.380978 28.411623
632.080600 0.415386 28.328751
631.618600 0.447970 28.246147
631.156400 0.481035 28.151249
630.694200 0.514516 28.056983
630.231800 0.546756 27.956810
629.769300 0.576209 27.852432
629.306800 0.605885 27.745482
628.844100 0.633500 27.638535
628.381300 0.661524 27.528210
627.918400 0.687864 27.411151
627.455400 0.711374 27.295021
626.992300 0.732455 27.181588
626.529100 0.752931 27.066883
626.065800 0.775748 26.936991
625.602400 0.797651 26.808254
625.138900 0.817286 26.674168
624.675300 0.835003 26.547085
624.211500 0.852946 26.409428
623.747700 0.871691 26.263002
623.283800 0.889655 26.121615
622.819800 0.908425 25.974693
622.355700 0.926635 25.832580
621.891400 0.943709 25.687352
621.427100 0.956206 25.550817
620.962600 0.968709 25.417438
620.498000 0.978349 25.290480
620.033400 0.991669 25.147676
619.568700 1.005339 25.006529
619.103800 1.015804 24.853266
618.638800 1.025702 24.702386
618.173700 1.035031 24.554930
617.708600 1.049778 24.416707
617.243300 1.063145 24.275528
616.777900 1.071344 24.120574
616.312400 1.088749 23.990773
615.846800 1.107559 23.863587
615.381000 1.120873 23.718407
614.915300 1.141184 23.588608
614.449300 1.149913 23.436035
613.983300 1.166786 23.292659
613.517200 1.180140 23.142936
613.051000 1.192351 22.991824
612.584700 1.210909 22.844751
612.118200 1.223778 22.692284
611.651700 1.247223 22.548708
611.185000 1.261258 22.395865
610.718300 1.281898 22.247131
610.251400 1.296152 22.088788
609.784400 1.315392 21.931976
609.317300 1.326204 21.765320
608.850200 1.341107 21.598123
608.382900 1.359433 21.430007
607.915500 1.374617 21.252965
