Source : TiO2_Si_SP_muestra2.D1.10h 43mn 29s
Spectrum : 1

Wavelength	Psi	Delta
535.1437	20.212	59.111
534.6597	20.225	59.009
534.1756	20.236	58.898
533.6913	20.246	58.783
533.2070	20.259	58.671
532.7226	20.275	58.576
532.2380	20.289	58.471
531.7534	20.304	58.367
531.2686	20.320	58.251
530.7837	20.336	58.144
530.2987	20.350	58.034
529.8136	20.365	57.922
529.3284	20.379	57.809
528.8430	20.391	57.701
528.3576	20.410	57.590
527.8720	20.424	57.478
527.3864	20.438	57.365
526.9006	20.457	57.253
526.4147	20.477	57.148
525.9287	20.494	57.034
525.4426	20.511	56.923
524.9564	20.527	56.814
524.4700	20.544	56.698
523.9836	20.564	56.585
523.4971	20.586	56.469
523.0104	20.607	56.358
522.5236	20.627	56.245
522.0367	20.652	56.130
521.5497	20.674	56.015
521.0626	20.693	55.906
520.5754	20.716	55.796
520.0881	20.739	55.687
519.6006	20.765	55.572
519.1131	20.785	55.451
518.6254	20.812	55.338
518.1377	20.835	55.224
517.6498	20.858	55.109
517.1618	20.877	54.995
516.6737	20.902	54.887
516.1855	20.927	54.770
515.6971	20.955	54.648
515.2087	20.979	54.523
514.7202	21.005	54.401
514.2314	21.030	54.277
513.7427	21.054	54.159
513.2538	21.086	54.034
512.7648	21.113	53.914
512.2757	21.137	53.792
511.7864	21.167	53.665
511.2971	21.198	53.525
510.8076	21.227	53.398
510.3181	21.253	53.266
509.8284	21.273	53.135
509.3386	21.294	53.008
508.8488	21.320	52.872
508.3587	21.348	52.737
507.8686	21.373	52.603
507.3784	21.400	52.465
506.8880	21.418	52.327
506.3976	21.443	52.184
505.9070	21.467	52.033
505.4163	21.498	51.884
504.9255	21.528	51.730
504.4346	21.556	51.566
503.9436	21.579	51.429
503.4525	21.597	51.278
502.9612	21.619	51.127
502.4698	21.642	50.971
501.9784	21.663	50.811
501.4868	21.687	50.659
500.9951	21.711	50.512
500.5033	21.735	50.345
500.0114	21.758	50.183
499.5193	21.783	50.016
499.0272	21.804	49.854
498.5349	21.827	49.688
498.0426	21.850	49.517
497.5501	21.873	49.351
497.0575	21.899	49.179
496.5648	21.926	49.005
496.0720	21.950	48.828
495.5790	21.974	48.664
495.0860	22.000	48.477
494.5928	22.022	48.307
494.0995	22.046	48.129
493.6062	22.071	47.953
493.1127	22.097	47.786
492.6190	22.121	47.609
492.1253	22.148	47.418
