Resultados del Stack: Ajuste_muestra2_2try
Fecha: 2026-06-08 17:23:42
ID: 6

información del stack
=====================

Material: air
Modelo de Dispersión: None

Material: T1_porosa
Modelo de Dispersión: bruggeman
Espesor: 15.26 nm
Parámetros del Modelo: {'f_air': 0.14012753631896632, 'linked_to': 'T1_densa', 'f_optimized': 1.0}

Material: T1_densa
Modelo de Dispersión: cauchy
Espesor: 91.24 nm
Parámetros del Modelo: {'A': 2.946776532748256, 'B': 47.55137940203669, 'C': -35.2978628930602}

Material: Si
Modelo de Dispersión: None

=====================

wl,best_Ic,best_Is,Ic_exp,Is_exp
742.6722,-0.3221128520373516,0.07960465934310818,-0.31366969743520084,0.0688729339827549
742.2347,-0.3221623361939227,0.07972780607836827,-0.31363380256448115,0.06888226624012955
741.7971,-0.3222112743762289,0.0798501781999581,-0.3137150244122717,0.0689747215097501
741.3594,-0.32225967036022296,0.0799717659522024,-0.31375693853887526,0.06893801187770277
740.9215,-0.32230754528177546,0.0800925965677429,-0.3138168757093964,0.06881913709502854
740.4838,-0.322354859985823,0.08021255901391518,-0.3139736395689831,0.06872142820323408
740.0458,-0.32240167387877045,0.08033177206061183,-0.3140801485309615,0.06854371526552955
739.6077,-0.3224479807826962,0.08045016168976223,-0.3141816743291819,0.06823275461129766
739.1696,-0.3224937658476054,0.08056770143993947,-0.31429286183265465,0.0681879749893087
738.7313,-0.32253904632460895,0.08068444421465155,-0.3144482313707736,0.06809527130235338
738.293,-0.32258380930368474,0.0808003252505917,-0.31457981340364466,0.06811227024161073
737.8545,-0.3226207656800556,0.08091048194470321,-0.3146743348265431,0.06814423508916148
737.416,-0.3226425854115091,0.0810097251575376,-0.3148980389112755,0.06820418686414131
736.9773,-0.32266407751572773,0.08110788414021342,-0.3149362862917651,0.06818369878866795
736.5386,-0.3226852398116387,0.08120490576210466,-0.3150199105266495,0.06810971548612137
736.0996,-0.32270609438326825,0.0813008476118503,-0.31503654346537935,0.06803273956856937
735.6608,-0.32272662540908204,0.08139559246346201,-0.3151678444410275,0.06789415242853873
735.2218,-0.3227468597437101,0.08148921914713124,-0.3153124511140906,0.06785044541305914
734.7827,-0.32276680070147606,0.0815816976334237,-0.3152675405569393,0.06758750436430638
734.3434,-0.3227864608586762,0.0816730402955041,-0.3153562012708936,0.06764681138322771
733.9041,-0.32280583950468034,0.08176319728341387,-0.3154901469468203,0.06765250546306509
733.4647,-0.32282494949162,0.0818521812844924,-0.3154755403319645,0.0675629890344623
733.0252,-0.32284379926977785,0.08193998408320287,-0.3155038133731933,0.06743083702571881
732.5856,-0.32286239739610306,0.08202659748939305,-0.3157721913909429,0.06759770085934041
732.1459,-0.3228807525347156,0.08211201333944014,-0.31581039413390916,0.06757705688419678
731.7061,-0.32289887345739987,0.08219622349741229,-0.31571937237913134,0.06752876736853916
731.2662,-0.3229167690440962,0.08227921985624514,-0.315758213788349,0.06734691487349773
730.8261,-0.3229344522770343,0.08236101278245554,-0.3157076873678608,0.06726701175666217
730.3861,-0.32295192027295105,0.08244153889974021,-0.315650596803017,0.06705905803328498
729.9459,-0.3229701443647271,0.08252152530344126,-0.315703520651993,0.06712789124791296
729.5057,-0.3229949229738063,0.08260514826293058,-0.31564708516626366,0.06707558536795465
729.0653,-0.32301946875777904,0.08268762425266464,-0.3158128420728716,0.06724908241016063
728.6248,-0.3230590078025127,0.08278018216916795,-0.31580814643163063,0.06727113014191788
728.1843,-0.3231008353125903,0.08287368430225052,-0.3157534014294886,0.0670521007839585
727.7436,-0.3231423094267768,0.08296622593122453,-0.3157327806663715,0.06699013321479476
727.3028,-0.32318342986900317,0.08305777545418096,-0.3156903348705426,0.06687173540246266
726.8619,-0.3232242102379119,0.08314831662155515,-0.315768606940889,0.06698045688440947
726.421,-0.32326464975374625,0.08323781635838295,-0.3157549780753168,0.0668854285783624
725.9799,-0.32330477245637124,0.08332631528647844,-0.315837123067006,0.06681643775351523
725.5388,-0.32334456531463657,0.08341377533890842,-0.3158577774412939,0.06687840419472445
725.0975,-0.3233840564518471,0.08350021655025808,-0.3159360436652344,0.06698716275006794
724.6562,-0.3234232464266246,0.08358558423795752,-0.315997562640958,0.06685614135243347
724.2147,-0.32346215332089917,0.08366991382155517,-0.315962056932126,0.06670460701126389
723.7732,-0.323500757403708,0.08375316525218188,-0.3159367156368374,0.06666469842248796
723.3315,-0.3235390845838419,0.08383536748149421,-0.3159346062575192,0.06651451786409654
722.8898,-0.32357713315878706,0.0839164676765967,-0.3160397165090852,0.06649632507892504
722.4479,-0.3236149302630987,0.08399648844120206,-0.31605595519172913,0.06641910002392924
722.006,-0.3236524650245238,0.08407539392271092,-0.31605247706254314,0.06643564858399187
721.564,-0.3236897514423478,0.08415320541791646,-0.3162348400108324,0.06653161637170618
721.1218,-0.32372680950105814,0.08422992066458537,-0.31624528687125975,0.06648194149860023
720.6796,-0.3237530354127231,0.08429393200064927,-0.31627645325687254,0.06649425741877532
720.2373,-0.323775163653885,0.0843522665011957,-0.3163283312053645,0.06656858189961498
719.7949,-0.32379558256498614,0.08440742213136608,-0.3162948447485981,0.06656729984343107
719.3524,-0.32381407205513085,0.08445906651459952,-0.31641832803416076,0.06662212438628541
718.9097,-0.32383259515164575,0.08450935259816475,-0.31639065507227015,0.06659323071968787
718.467,-0.32385114877450333,0.08455824878191293,-0.3163985469243679,0.06671600466023114
718.0242,-0.32386975739900814,0.08460576250567911,-0.3166431080857887,0.06683684225079767
717.5813,-0.3238884429689565,0.08465189050073878,-0.31668672216770094,0.06694997798117194
