# lams, psi_mean, delta_mean
636.695400 21.631000 93.737000
636.234400 21.648000 93.704000
635.773300 21.660000 93.683000
635.312100 21.667000 93.662000
634.850800 21.679000 93.630000
634.389300 21.690000 93.607000
633.927800 21.711000 93.585000
633.466200 21.735000 93.560000
633.004400 21.753000 93.531000
632.542500 21.768000 93.513000
632.080600 21.780000 93.494000
631.618600 21.786000 93.479000
631.156400 21.799000 93.465000
630.694200 21.805000 93.426000
630.231800 21.814000 93.389000
629.769300 21.814000 93.357000
629.306800 21.832000 93.327000
628.844100 21.834000 93.300000
628.381300 21.861000 93.271000
627.918400 21.883000 93.237000
627.455400 21.914000 93.225000
626.992300 21.927000 93.187000
626.529100 21.934000 93.157000
626.065800 21.940000 93.133000
625.602400 21.955000 93.108000
625.138900 21.972000 93.120000
624.675300 22.002000 93.112000
624.211500 22.009000 93.103000
623.747700 22.017000 93.094000
623.283800 22.051000 93.090000
622.819800 22.073000 93.055000
622.355700 22.073000 92.944000
621.891400 22.081000 92.837000
621.427100 22.083000 92.723000
620.962600 22.081000 92.592000
620.498000 22.072000 92.477000
620.033400 22.081000 92.362000
619.568700 22.111000 92.233000
619.103800 22.118000 92.134000
618.638800 22.115000 92.042000
618.173700 22.126000 91.942000
617.708600 22.127000 91.844000
617.243300 22.132000 91.756000
616.777900 22.143000 91.670000
616.312400 22.149000 91.598000
615.846800 22.143000 91.534000
615.381000 22.156000 91.457000
614.915300 22.152000 91.392000
614.449300 22.156000 91.328000
613.983300 22.159000 91.282000
613.517200 22.167000 91.230000
613.051000 22.179000 91.182000
612.584700 22.190000 91.145000
612.118200 22.203000 91.109000
611.651700 22.214000 91.073000
611.185000 22.228000 91.043000
610.718300 22.241000 91.019000
610.251400 22.256000 90.990000
609.784400 22.270000 90.963000
609.317300 22.288000 90.946000
608.850200 22.311000 90.934000
608.382900 22.329000 90.932000
607.915500 22.351000 90.926000
