## SPECTRUM TYPE:
LCE

## DATE:
24/09/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:03:08

# END TIME:
11:03:08

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
17

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
13 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
958.3155 63.245 111.279 -0.16385 0.42070 -24.317 -0.33396 13.0000 10.41 0.5395 0.5874 1.293772 
957.9236 61.508 109.701 -0.16314 0.45560 1.926 -0.31446 13.0000 10.41 0.5552 0.6323 1.294301 
957.5317 61.154 124.878 -0.19605 0.28125 -272.092 -0.21680 13.0000 10.45 0.5595 0.6458 1.294831 
957.1396 44.520 105.957 -0.05276 0.18453 3.230 0.00322 13.0000 10.38 0.5953 0.7532 1.295362 
956.7476 15.173 79.704 0.02096 0.11538 -6.861 0.20032 13.0000 10.68 0.5847 0.8243 1.295892 
956.3554 7.068 316.107 0.08495 -0.08172 2.800 0.46805 13.0000 11.02 0.5970 0.9113 1.296424 
955.9632 5.432 64.778 0.03463 0.07352 -0.012 0.42344 13.0000 11.18 0.6027 0.9475 1.296956 
955.5709 12.044 29.535 0.20725 0.11743 -0.009 0.53280 13.0000 10.98 0.6270 0.9427 1.297488 
955.1784 15.151 5.371 0.26925 0.02531 -0.009 0.46278 13.0000 11.07 0.5861 0.8874 1.298021 
954.7859 24.831 3.067 0.35179 0.01885 1.864 0.29917 13.0000 11.16 0.5508 0.8328 1.298555 
954.3934 41.830 22.975 0.35219 0.14931 13.580 0.04250 13.0000 10.97 0.5295 0.8088 1.299089 
954.0007 55.809 28.417 0.37769 0.20436 2.313 -0.17018 13.0000 10.90 0.5395 0.8355 1.299624 
953.6080 58.632 43.980 0.28580 0.27580 1.560 -0.20468 13.0000 11.23 0.5720 0.8118 1.300159 
953.2152 65.726 66.117 0.17025 0.38449 -2.691 -0.37138 13.0000 11.36 0.6045 0.7562 1.300695 
952.8223 64.969 52.518 0.22205 0.28957 1.336 -0.30552 13.0000 11.25 0.5879 0.6700 1.301231 
952.4293 59.215 41.316 0.28032 0.24641 2.030 -0.20206 13.0000 11.38 0.5864 0.6452 1.301768 
952.0363 58.656 54.016 0.20968 0.28878 4.283 -0.18429 13.0000 11.39 0.6206 0.7194 1.302305 
951.6432 46.444 64.835 0.15317 0.32601 1.880 -0.01817 13.0000 11.61 0.6858 0.7643 1.302843 
951.2499 48.112 44.930 0.30601 0.30526 17.857 -0.04714 13.0000 11.35 0.6618 0.7529 1.303382 
950.8567 29.674 68.119 0.22367 0.55693 3.655 0.35567 13.0000 11.35 0.7123 0.9909 1.303921 
950.4633 31.349 34.736 0.29157 0.20216 1.868 0.18314 13.0000 11.53 0.5761 0.6911 1.304461 
950.0699 58.797 337.475 0.31100 -0.12898 -0.308 -0.17597 13.0000 11.56 0.5713 1.0393 1.305001 
949.6763 80.900 314.273 0.14130 -0.14493 -0.153 -0.61563 13.0000 11.69 0.6192 1.3910 1.305542 
949.2827 81.814 269.645 -0.00270 -0.43601 -0.126 -1.48414 13.0000 11.88 0.7758 1.6984 1.306083 
948.8890 74.829 282.937 0.21553 -0.93826 -0.221 -1.64471 13.0000 12.11 0.8767 1.8102 1.306625 
948.4953 76.855 289.434 0.24107 -0.68324 -0.018 -1.46666 13.0000 12.04 0.7951 1.6692 1.307167 
948.1014 74.522 292.230 0.22297 -0.54557 0.602 -0.98259 13.0000 12.12 0.6630 1.3341 1.307710 
947.7075 85.805 2.491 0.07526 0.00327 1.373 -0.51068 13.0000 12.14 0.5811 0.9934 1.308254 
947.3135 28.329 92.001 -0.01490 0.42639 7.773 0.28070 13.0000 11.59 0.5655 0.6238 1.308798 
946.9194 20.010 94.564 -0.06227 0.78002 0.640 0.93187 13.0000 11.81 0.8031 1.1501 1.309343 
946.5253 13.773 93.868 -0.03333 0.49300 0.204 0.94735 13.0000 11.94 0.6870 0.7910 1.309888 
946.1310 48.735 351.505 2.95833 -0.44187 1.711 -0.39219 13.0000 12.28 2.5090 3.4895 1.310434 
945.7367 46.779 340.989 0.13829 -0.04765 3.193 -0.00909 13.0000 12.01 1.2436 1.5968 1.310980 
945.3423 36.496 154.863 -4.92519 2.31098 -1.676 1.66413 13.0000 12.33 3.0948 4.4008 1.311527 
944.9478 53.989 335.918 19.05073 -8.51480 0.502 -6.77149 13.0000 12.53 5.5774 7.7493 1.312074 
944.5532 54.111 335.750 7.55614 -3.40372 2.641 -2.72824 13.0000 12.26 7.2703 9.9420 1.312623 
944.1586 54.419 336.013 5.73793 -2.55308 6.666 -2.14256 13.0000 12.32 8.0757 10.9091 1.313171 
943.7639 53.805 335.570 4.96482 -2.25527 -1.376 -1.73080 13.0000 12.42 7.9840 10.6911 1.313720 
943.3691 54.768 335.629 4.75092 -2.15218 0.291 -1.85075 13.0000 12.44 6.9846 9.2799 1.314270 
942.9742 55.614 333.760 4.45418 -2.19562 1.892 -1.92887 13.0000 12.56 4.8307 6.4854 1.314821 
942.5792 58.687 325.504 3.87247 -2.66106 2.804 -2.43290 13.0000 12.69 1.8979 2.6601 1.315372 
942.1841 51.937 347.400 4.16967 -0.93203 -1.900 -1.05534 13.0000 12.65 2.3983 3.2894 1.315923 
941.7890 52.575 332.257 0.75958 -0.39952 -2.200 -0.23238 13.0000 12.87 1.6101 1.9583 1.316475 
941.3938 39.287 4.648 0.63374 0.05152 -19.506 0.12851 13.0000 12.87 0.6305 0.7348 1.317028 
940.9985 39.006 347.350 0.83488 -0.18738 0.772 0.18168 13.0000 12.97 0.6266 0.6942 1.317581 
940.6031 34.060 358.507 0.59006 -0.01538 -12.796 0.23704 13.0000 12.92 0.5757 0.6626 1.318135 
940.2077 26.000 10.143 0.31752 0.05680 4.051 0.25201 13.0000 12.93 0.5333 0.6233 1.318689 
939.8122 38.180 107.581 -0.09230 0.29130 3.885 0.07415 13.0000 13.10 0.5178 0.5987 1.319244 
939.4166 33.924 136.771 -0.46176 0.43406 1.616 0.25802 13.0000 13.10 0.6029 0.6433 1.319800 
939.0209 33.688 119.111 -0.22556 0.40507 -6.195 0.19322 13.0000 12.84 0.5663 0.6305 1.320356 
