## SPECTRUM TYPE:
LCE

## DATE:
02/07/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:07:43

# END TIME:
10:07:43

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
20

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
11 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
944.9478 22.964 142.042 -1.90723 1.48784 0.070 2.34187 11.0000 6.48 2.6755 4.4283 1.312074 
944.5532 20.355 135.578 -2.39609 2.34820 0.357 3.89912 11.0000 6.35 3.0731 4.5464 1.312623 
944.1586 18.964 132.619 -5.38854 5.85614 -1.059 10.21212 11.0000 6.31 3.2475 4.3529 1.313171 
943.7639 72.159 314.255 2.96536 -3.04347 0.427 -5.91716 11.0000 6.33 3.1676 3.9232 1.313720 
943.3691 68.040 324.648 25.68936 -18.22401 0.756 -32.70748 11.0000 6.31 2.6678 3.8627 1.314270 
942.9742 60.152 335.709 5.29772 -2.39104 0.793 -3.39697 11.0000 6.41 2.0159 3.3193 1.314821 
942.5792 39.486 353.645 2.39010 -0.26618 0.520 0.46868 11.0000 6.39 1.5443 2.8874 1.315372 
942.1841 21.934 19.212 1.59948 0.55737 -0.587 1.76214 11.0000 6.44 1.9588 2.9687 1.315923 
941.7890 26.098 346.012 0.99375 -0.24755 -0.604 0.79448 11.0000 6.43 1.0585 1.6953 1.316475 
941.3938 17.861 204.017 -0.43890 -0.19557 -13.870 0.66812 11.0000 6.43 0.6825 0.8923 1.317028 
940.9985 20.199 288.980 0.16305 -0.47407 0.219 0.58909 11.0000 6.47 0.6182 0.7052 1.317581 
940.6031 10.534 278.544 0.04415 -0.29387 -3.047 0.77146 11.0000 6.43 0.6280 0.7325 1.318135 
940.2077 6.946 235.364 -0.10297 -0.14906 1.197 0.73251 11.0000 6.44 0.6168 0.7257 1.318689 
939.8122 10.593 157.124 -0.24602 0.10380 1.261 0.68890 11.0000 6.48 0.6067 0.6986 1.319244 
939.4166 15.067 136.310 -0.32162 0.30725 0.635 0.76626 11.0000 6.44 0.7087 0.7794 1.319800 
939.0209 11.571 139.358 -0.23048 0.19783 -2.000 0.71064 11.0000 6.35 0.6823 0.8106 1.320356 
938.6251 11.343 126.979 -0.16001 0.21249 0.609 0.63633 11.0000 6.30 0.6878 0.7571 1.320913 
938.2292 14.113 132.567 -0.19973 0.21745 0.408 0.55007 11.0000 6.40 0.6648 0.7008 1.321470 
937.8333 11.397 75.057 0.07738 0.28995 0.406 0.71413 11.0000 6.42 0.7935 0.8503 1.322028 
937.4373 21.077 50.726 0.46589 0.56973 -1.091 0.81298 11.0000 6.53 0.6826 0.8989 1.322586 
937.0412 19.133 359.446 0.51542 -0.00498 4.063 0.65348 11.0000 6.51 0.7033 0.7594 1.323146 
936.6450 16.193 328.390 0.30685 -0.18885 0.419 0.56806 11.0000 6.34 0.8687 1.0184 1.323705 
936.2487 15.955 324.517 0.29788 -0.21234 0.372 0.58746 11.0000 6.46 1.1162 1.3818 1.324266 
935.8524 17.799 320.852 0.28109 -0.22882 0.288 0.50631 11.0000 6.47 1.1738 1.5840 1.324826 
935.4560 21.987 314.683 0.25337 -0.25619 0.378 0.37347 11.0000 6.54 1.0872 1.5968 1.325388 
935.0594 25.192 293.321 0.14563 -0.33780 -0.194 0.30448 11.0000 6.60 0.9854 1.5495 1.325950 
934.6629 10.398 277.005 0.02597 -0.21140 -0.022 0.56085 11.0000 6.49 0.9816 1.3621 1.326512 
934.2662 15.871 233.324 -0.12210 -0.16395 0.431 0.33045 11.0000 6.40 0.7546 1.0774 1.327076 
933.8694 67.624 333.976 0.30965 -0.15118 0.554 -0.34757 11.0000 6.55 0.7352 1.3283 1.327640 
933.4727 6.090 147.836 -0.47186 0.29673 -2.153 2.58252 11.0000 6.56 1.4185 2.4425 1.328204 
933.0757 11.253 122.171 -0.77917 1.23868 -0.343 3.53173 11.0000 6.47 1.6112 2.9128 1.328769 
932.6787 16.806 135.255 -1.84471 1.82834 0.372 3.90733 11.0000 6.59 1.6047 2.9676 1.329334 
932.2817 18.909 167.059 -18.25793 4.19542 9.918 24.13534 11.0000 6.56 1.3300 2.6706 1.329901 
931.8845 15.591 182.255 -15.25373 -0.60066 0.069 25.22358 11.0000 6.60 1.2615 2.5707 1.330467 
931.4873 71.653 27.544 3.36816 1.75664 -38.127 -5.09746 11.0000 6.53 0.9939 2.0291 1.331035 
931.0900 51.836 62.142 0.42946 0.81255 0.104 -0.22356 11.0000 6.53 0.6711 1.2737 1.331603 
930.6926 25.124 92.389 -0.03459 0.82906 0.365 0.69019 11.0000 6.57 0.7014 0.8245 1.332171 
930.2951 24.848 107.643 -0.15173 0.47708 -0.904 0.42463 11.0000 6.49 0.6943 0.8198 1.332740 
929.8975 19.762 94.369 -0.02374 0.31075 0.021 0.37775 11.0000 6.71 0.6465 0.7563 1.333310 
