## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:26:52

# END TIME:
11:26:52

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
19

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
12 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
957.9236 10.164 109.415 -0.10018 0.28425 0.595 0.81351 12.0000 7.79 0.6586 0.6661 1.294301 
957.5317 7.560 113.230 -0.08896 0.20727 -64.391 0.83482 12.0000 7.84 0.7302 0.7364 1.294831 
957.1396 5.507 112.756 -0.06615 0.15771 0.540 0.87868 12.0000 7.70 0.8621 0.8796 1.295362 
956.7476 4.126 114.653 -0.05543 0.12078 -1.397 0.91638 12.0000 7.97 0.8843 0.8952 1.295892 
956.3554 1.252 130.181 -0.02639 0.03125 0.732 0.93548 12.0000 8.19 0.8625 0.8740 1.296424 
955.9632 4.501 149.855 -0.13145 0.07634 -0.006 0.95962 12.0000 8.29 0.9077 0.9266 1.296956 
955.5709 2.786 74.810 0.02627 0.09675 -0.004 1.02751 12.0000 8.09 0.9711 1.0039 1.297488 
955.1784 4.198 52.100 0.07766 0.09975 -0.004 0.85651 12.0000 8.16 0.7574 0.8019 1.298021 
954.7859 7.407 45.983 0.12652 0.13094 0.650 0.68842 12.0000 8.25 0.6454 0.7997 1.298555 
954.3934 14.940 50.113 0.15309 0.18317 6.227 0.41549 12.0000 8.03 0.6225 0.8711 1.299089 
954.0007 19.940 67.118 0.10528 0.24944 0.696 0.32404 12.0000 8.07 0.6359 0.9311 1.299624 
953.6080 17.829 96.155 -0.03585 0.33250 0.842 0.46614 12.0000 8.26 0.7341 1.0210 1.300159 
953.2152 25.611 99.171 -0.06536 0.40485 -0.561 0.32945 12.0000 8.33 0.6118 0.8551 1.300695 
952.8223 20.461 92.689 -0.01477 0.31442 0.597 0.36309 12.0000 8.16 0.5462 0.7204 1.301231 
952.4293 13.453 86.849 0.01373 0.24953 0.724 0.49244 12.0000 8.25 0.5728 0.6858 1.301768 
952.0363 8.847 96.167 -0.02296 0.21249 0.615 0.66997 12.0000 8.26 0.6814 0.7523 1.302305 
951.6432 9.164 46.261 0.21428 0.22393 0.696 0.93560 12.0000 8.43 0.8370 0.9412 1.302843 
951.2499 9.906 55.364 0.17184 0.24877 2.338 0.83921 12.0000 8.27 0.6886 0.7378 1.303382 
950.8567 42.177 316.673 0.62005 -0.58486 2.301 0.08426 12.0000 8.28 0.6539 1.6861 1.303921 
950.4633 7.951 53.914 0.15554 0.21341 0.594 0.92688 12.0000 8.31 0.6726 0.8399 1.304461 
950.0699 10.979 94.190 -0.03445 0.47020 -0.126 1.16934 12.0000 8.28 1.2066 2.4362 1.305001 
949.6763 13.738 103.189 -0.13750 0.58677 -0.066 1.15886 12.0000 8.47 1.3717 3.5359 1.305542 
949.2827 14.400 104.411 -0.15480 0.60240 -0.044 1.13140 12.0000 8.44 1.3816 4.0851 1.306083 
948.8890 10.857 112.642 -0.14897 0.35715 -0.087 0.97171 12.0000 8.64 1.7421 4.4457 1.306625 
948.4953 13.189 103.533 -0.13349 0.55462 0.004 1.15031 12.0000 8.59 1.3448 4.1461 1.307167 
948.1014 13.932 92.383 -1.57794 37.91071 0.187 71.77349 12.0000 8.57 28.3266 29.0834 1.307710 
947.7075 73.235 347.983 0.26208 -0.05579 0.456 -0.40439 12.0000 8.51 0.5777 2.5983 1.308254 
947.3135 14.217 92.568 -0.30370 6.77170 0.900 12.51878 12.0000 8.27 15.9442 16.1980 1.308798 
946.9194 14.159 92.868 -0.42588 8.50210 0.192 15.79790 12.0000 8.38 25.1233 25.6004 1.309343 
946.5253 14.131 93.624 -0.57412 9.06446 0.071 16.89469 12.0000 8.45 30.0657 30.6146 1.309888 
946.1310 32.913 13.912 37.36976 9.25615 0.685 17.28154 12.0000 8.66 70.9475 133.6719 1.310434 
945.7367 19.033 136.950 -9.99975 9.34119 0.605 17.47326 12.0000 8.53 36.9433 46.8178 1.310980 
945.3423 34.958 168.748 -47.54837 9.46008 0.151 17.72615 12.0000 8.67 84.7639 161.7999 1.311527 
944.9478 38.156 172.535 -72.91186 9.55406 0.106 17.90968 12.0000 8.81 126.7505 250.4946 1.312074 
944.5532 38.928 173.416 -89.56091 10.33770 0.608 19.39985 12.0000 8.60 152.9437 304.3117 1.312623 
944.1586 38.881 173.365 -92.34885 10.74291 -1.557 20.16477 12.0000 8.62 161.9711 322.4989 1.313171 
943.7639 38.185 172.590 -86.65318 11.26997 -0.017 21.19012 12.0000 8.65 153.7433 304.8920 1.313720 
943.3691 36.474 170.621 -65.40516 10.80346 1.043 20.33357 12.0000 8.62 129.2143 251.9469 1.314270 
942.9742 32.287 165.379 -40.61200 10.59465 1.140 19.95330 12.0000 8.73 88.9035 164.2426 1.314821 
