# lams, desv_psi, desv_delta
796.613200 0.569705 0.975239
796.187500 0.568155 0.973906
795.761700 0.570084 0.971206
795.335700 0.573599 0.973438
794.909700 0.577659 0.969288
794.483600 0.577673 0.970584
794.057400 0.578093 0.972227
793.631000 0.575674 0.969784
793.204700 0.574770 0.970125
792.778200 0.574212 0.970672
792.351600 0.572600 0.973639
791.924900 0.573074 0.970815
791.498200 0.572117 0.969259
791.071400 0.569562 0.971881
790.644400 0.567601 0.970878
790.217300 0.567562 0.972200
789.790200 0.565096 0.969237
789.363000 0.564562 0.966409
788.935700 0.566050 0.963771
788.508300 0.563030 0.968917
788.080700 0.562050 0.970218
787.653200 0.563533 0.968597
787.225500 0.559547 0.968740
786.797700 0.559108 0.966842
786.369900 0.555592 0.969056
785.941900 0.557097 0.964042
785.513900 0.558011 0.960356
785.085700 0.558501 0.957579
784.657500 0.559517 0.951762
784.229100 0.559015 0.950478
783.800700 0.557502 0.952005
783.372200 0.559500 0.949746
782.943500 0.560024 0.950189
782.514800 0.563591 0.950062
782.086100 0.565663 0.947528
781.657200 0.560186 0.946685
781.228200 0.559742 0.941001
780.799100 0.558234 0.940579
780.369900 0.556665 0.940318
779.940700 0.555203 0.942949
779.511300 0.555727 0.941395
779.081800 0.554188 0.940711
778.652300 0.557132 0.941263
778.222700 0.556108 0.939053
777.793000 0.554236 0.942478
777.363200 0.553728 0.942345
776.933200 0.553174 0.941032
776.503200 0.555203 0.940430
776.073100 0.553780 0.936488
775.642900 0.550255 0.936616
775.212600 0.554348 0.933399
774.782200 0.550860 0.935478
774.351700 0.547821 0.936359
773.921200 0.546275 0.937928
773.490500 0.543295 0.937974
773.059800 0.538807 0.939626
772.628900 0.533830 0.939801
772.198000 0.534382 0.937529
771.766900 0.533987 0.936436
771.335800 0.535498 0.936197
770.904600 0.536449 0.934626
770.473300 0.538034 0.936584
770.041900 0.539033 0.935174
769.610400 0.536473 0.935137
769.178700 0.533013 0.940151
768.747100 0.534577 0.940352
768.315200 0.532940 0.946968
767.883400 0.533605 0.949800
767.451400 0.533236 0.954059
767.019300 0.529211 0.958633
766.587200 0.525129 0.958086
766.154900 0.523562 0.956450
765.722500 0.524130 0.955807
765.290100 0.527099 0.954736
764.857500 0.529504 0.952385
764.424900 0.529364 0.955035
763.992200 0.533791 0.951385
763.559300 0.530213 0.954341
763.126400 0.529126 0.955000
762.693400 0.527139 0.954842
762.260300 0.528646 0.949467
761.827100 0.529167 0.948163
761.393800 0.527126 0.951014
760.960400 0.528608 0.950230
760.526900 0.528586 0.956244
760.093300 0.527053 0.958200
759.659700 0.525529 0.957584
759.225900 0.521518 0.959096
758.792100 0.520016 0.961248
758.358100 0.517001 0.960979
757.924000 0.518005 0.960532
757.489900 0.518001 0.959092
757.055600 0.517518 0.959275
756.621300 0.517073 0.957486
756.186800 0.516599 0.957399
755.752300 0.517093 0.958752
755.317700 0.517536 0.957035
754.883000 0.516529 0.957850
754.448200 0.517054 0.954453
754.013200 0.515063 0.957084
753.578200 0.513047 0.957000
753.143100 0.512005 0.953464
752.707900 0.511502 0.951572
752.272600 0.513001 0.949578
751.837300 0.511507 0.950029
751.401800 0.512504 0.951121
750.966200 0.513000 0.951193
750.530600 0.516000 0.948590
750.094800 0.517500 0.943199
749.658900 0.517500 0.943018
749.223000 0.515502 0.941940
748.786900 0.514008 0.945981
748.350800 0.512001 0.945986
747.914600 0.509518 0.945986
747.478200 0.509524 0.944907
747.041700 0.508055 0.943748
746.605200 0.507040 0.939247
746.168600 0.505074 0.942120
745.731900 0.506074 0.943108
745.295000 0.505021 0.944544
744.858200 0.503005 0.939785
744.421100 0.502027 0.940145
743.984100 0.503048 0.936825
743.546800 0.502075 0.935482
743.109600 0.504065 0.933600
742.672200 0.502626 0.933060
742.234700 0.505639 0.932706
741.797100 0.504626 0.930994
741.359400 0.502699 0.930919
740.921600 0.501716 0.928852
740.483800 0.497753 0.927703
740.045800 0.497753 0.929230
739.607700 0.496718 0.927894
739.169600 0.496210 0.927894
738.731300 0.495210 0.928946
738.293000 0.494774 0.928690
737.854500 0.494856 0.926433
737.416000 0.495389 0.928785
736.977300 0.495855 0.929392
736.538600 0.496344 0.928690
736.099700 0.496899 0.928500
735.660800 0.494974 0.930312
735.221800 0.494000 0.929771
734.782700 0.494081 0.931045
734.343400 0.492626 0.933558
733.904100 0.490719 0.934544
733.464700 0.491299 0.933462
733.025200 0.493328 0.931839
732.585600 0.493811 0.928785
732.145900 0.495500 0.926949
731.706100 0.496055 0.925374
731.266200 0.496498 0.923946
730.826200 0.497015 0.921092
730.386100 0.499604 0.920107
729.945900 0.501678 0.919565
729.505700 0.503275 0.921635
729.065300 0.502797 0.922961
728.624800 0.502447 0.924111
728.184300 0.502015 0.922380
727.743600 0.500112 0.924009
727.302800 0.500021 0.923907
726.861900 0.496554 0.924349
726.421000 0.495900 0.926160
725.979900 0.492953 0.929314
725.538800 0.493906 0.929413
725.097500 0.495815 0.926217
724.656100 0.494817 0.926901
724.214700 0.493697 0.924782
723.773200 0.494340 0.925520
723.331500 0.493259 0.925477
722.889800 0.492909 0.927101
722.447900 0.491479 0.927837
722.006000 0.492000 0.927739
721.564000 0.490006 0.929230
721.121800 0.490715 0.926717
720.679600 0.490764 0.925987
720.237300 0.490145 0.925242
719.794900 0.489671 0.925866
719.352400 0.489867 0.923267
718.909700 0.490098 0.919669
718.467000 0.491336 0.918681
718.024200 0.491017 0.918771
717.581300 0.491647 0.918504
717.138300 0.491286 0.919226
716.695200 0.489656 0.920661
716.252000 0.489131 0.919583
715.808700 0.488300 0.918861
715.365300 0.485429 0.920837
714.921800 0.486599 0.918952
714.478200 0.486659 0.917874
714.034500 0.484981 0.917335
713.590700 0.482401 0.918771
713.146900 0.481535 0.917965
712.702800 0.481600 0.916796
712.258800 0.482536 0.915718
711.814600 0.482606 0.915899
711.370300 0.483813 0.914015
710.925900 0.483575 0.913843
710.481400 0.481517 0.915370
710.036900 0.481133 0.914500
