# lams, desv_psi, desv_delta
715.365300 0.827365 0.257936
714.921800 0.828689 0.261405
714.478200 0.832089 0.260021
714.034500 0.833223 0.259052
713.590700 0.833223 0.261421
713.146900 0.832846 0.263279
712.702800 0.832279 0.265108
712.258800 0.834928 0.263686
711.814600 0.837956 0.264501
711.370300 0.839467 0.265729
710.925900 0.839668 0.265877
710.481400 0.841384 0.264762
710.036900 0.843461 0.265172
709.592200 0.843449 0.268407
709.147400 0.844017 0.269118
708.702600 0.847063 0.265575
708.257600 0.850830 0.264955
707.812500 0.853670 0.265617
707.367400 0.855942 0.265172
706.922100 0.858036 0.265583
706.476700 0.860132 0.267549
706.031300 0.860876 0.268924
705.585700 0.860524 0.272120
705.140100 0.860773 0.273819
704.694300 0.863788 0.275022
704.248400 0.865296 0.277663
703.802500 0.865097 0.279344
703.356400 0.867544 0.281267
702.910300 0.869053 0.284310
702.464100 0.870932 0.285832
702.017700 0.872861 0.287688
701.571200 0.873430 0.287522
701.124700 0.875706 0.288632
700.678000 0.879263 0.288720
700.231300 0.881711 0.290958
699.784400 0.883615 0.293691
699.337500 0.887200 0.292674
698.890400 0.888708 0.292932
698.443300 0.890612 0.293537
697.996100 0.893683 0.293846
697.548800 0.897067 0.293943
697.101300 0.899143 0.294756
696.653700 0.899912 0.298725
696.206100 0.903357 0.297450
695.758400 0.907579 0.295368
695.310500 0.910022 0.295619
694.862600 0.913072 0.294048
694.414600 0.916692 0.294096
693.966400 0.916938 0.294964
693.518200 0.918123 0.297046
693.069900 0.919833 0.299284
692.621500 0.921179 0.299844
692.172900 0.921749 0.301523
691.724300 0.922683 0.302422
691.275600 0.924346 0.304454
690.826700 0.925740 0.305123
690.377800 0.928906 0.309433
689.928800 0.931551 0.310662
689.479700 0.934813 0.310662
689.030400 0.936367 0.312186
688.581100 0.939582 0.312452
688.131700 0.942071 0.313962
687.682100 0.943057 0.316457
687.232500 0.944560 0.317428
686.782800 0.946634 0.317295
686.332900 0.948708 0.318403
685.883000 0.949695 0.319647
685.433000 0.953480 0.318676
684.982800 0.955820 0.320618
684.532700 0.958254 0.322144
684.082300 0.961468 0.323265
683.631900 0.963810 0.323818
683.181300 0.967806 0.321739
682.730700 0.970872 0.320369
682.280000 0.974510 0.320500
681.829200 0.977365 0.319264
681.378200 0.981004 0.318325
680.927200 0.983860 0.320206
680.476100 0.984143 0.321379
680.024800 0.987644 0.322610
679.573500 0.990214 0.325707
679.122100 0.993643 0.325033
678.670500 0.996715 0.325488
678.218900 0.999286 0.326151
677.767200 1.002500 0.325719
677.315400 1.002714 0.328110
676.863400 1.004858 0.330070
676.411400 1.009787 0.330824
675.959200 1.014932 0.329400
675.507000 1.018655 0.330491
675.054700 1.021081 0.332564
