# lams, psi_mean, delta_mean
741.797100 21.555942 113.275134
741.359400 21.621372 112.665798
740.921600 21.694164 112.064299
740.483800 21.767995 111.460096
740.045800 21.836553 110.892635
739.607700 21.904096 110.331042
739.169600 21.994052 109.752086
738.731300 22.066014 109.178118
738.293000 22.141580 108.587103
737.854500 22.214239 108.004512
737.416000 22.295947 107.420902
736.977300 22.367948 106.835538
736.538600 22.438420 106.260724
736.099700 22.511556 105.690136
735.660800 22.593141 105.136609
735.221800 22.672252 104.575162
734.782700 22.740251 104.035074
734.343400 22.826771 103.456644
733.904100 22.916756 102.879948
733.464700 22.995386 102.305648
733.025200 23.074340 101.753446
732.585600 23.164486 101.192230
732.145900 23.248519 100.621936
731.706100 23.323393 100.058220
731.266200 23.398916 99.518576
730.826200 23.467978 98.964568
730.386100 23.537966 98.431088
729.945900 23.617911 97.879341
729.505700 23.699733 97.327120
729.065300 23.804078 96.764525
728.624800 23.862846 96.213065
728.184300 23.945923 95.662743
727.743600 24.030724 95.114815
727.302800 24.106222 94.579855
726.861900 24.209338 94.020820
726.421000 24.295473 93.463508
725.979900 24.391493 92.913958
725.538800 24.491420 92.341043
725.097500 24.592223 91.777867
724.656100 24.677252 91.228186
724.214700 24.777393 90.656521
723.773200 24.870638 90.080585
723.331500 24.963479 89.512312
722.889800 25.069428 88.918860
722.447900 25.185104 88.335357
722.006000 25.296756 87.738712
721.564000 25.431808 87.120872
721.121800 25.564531 86.500741
720.679600 25.671531 85.881293
720.237300 25.802801 85.244959
719.794900 25.930521 84.627387
719.352400 26.097023 83.993221
718.909700 26.223278 83.326305
718.467000 26.322369 82.647836
718.024200 26.475846 81.973993
717.581300 26.649987 81.288954
717.138300 26.813432 80.601357
716.695200 26.947851 79.899288
716.252000 27.046330 79.181222
715.808700 27.173850 78.411975
715.365300 27.295307 77.646999
714.921800 27.407268 76.904566
714.478200 27.505574 76.179004
714.034500 27.668783 75.465353
713.590700 27.827159 74.763526
713.146900 27.980086 74.051533
712.702800 28.080242 73.334937
712.258800 28.113992 72.600444
711.814600 28.176241 71.878251
711.370300 28.124617 71.115423
710.925900 28.103526 70.350814
710.481400 28.004570 69.576436
710.036900 27.874147 68.783328
709.592200 27.760880 67.999525
709.147400 27.616345 67.208896
708.702600 27.426144 66.377336
708.257600 27.179408 65.519403
707.812500 26.909846 64.623887
707.367400 26.612267 63.704624
706.922100 26.267183 62.737515
706.476700 25.909572 61.726495
706.031300 25.502438 60.637521
705.585700 25.122011 59.564811
705.140100 24.730712 58.431813
704.694300 24.316765 57.212191
704.248400 23.965438 56.020441
703.802500 23.588086 54.735543
703.356400 23.264475 53.460642
702.910300 22.914343 52.104582
702.464100 22.604604 50.737575
702.017700 22.348680 49.391755
701.571200 22.163687 48.138116
701.124700 22.050888 46.979722
