## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:58:02

# END TIME:
10:58:02

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
7

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
30 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
952.8223 53.780 44.643 0.25478 0.25162 1.319 -0.11331 30.0000 14.37 0.5789 0.6575 1.301231 
952.4293 45.543 55.016 0.17766 0.25388 1.703 -0.00587 30.0000 14.61 0.5742 0.6259 1.301768 
952.0363 41.504 86.143 0.02434 0.36102 3.246 0.04437 30.0000 14.49 0.6489 0.7210 1.302305 
951.6432 32.008 41.134 0.35808 0.31275 1.670 0.23172 30.0000 14.92 0.7342 0.7864 1.302843 
951.2499 33.257 39.373 0.33724 0.27675 13.391 0.18957 30.0000 14.53 0.6842 0.7443 1.303382 
950.8567 23.493 65.870 0.29725 0.66357 4.035 0.67836 30.0000 14.53 0.9810 1.5628 1.303921 
950.4633 22.661 8.629 0.32783 0.04975 1.715 0.32787 30.0000 14.59 0.5886 0.7066 1.304461 
950.0699 58.338 290.402 0.31841 -0.85611 -0.300 -0.45890 30.0000 14.76 0.7094 1.5988 1.305001 
949.6763 69.267 274.396 0.08829 -1.14846 -0.151 -1.30351 30.0000 14.92 0.8834 2.2523 1.305542 
949.2827 72.213 264.398 -0.32857 -3.34978 -0.113 -4.70605 30.0000 15.05 1.2182 2.4203 1.306083 
948.8890 70.270 267.986 -0.22145 -6.29819 -0.207 -7.65613 30.0000 15.52 1.4118 2.4082 1.306625 
948.4953 67.846 269.935 -0.00421 -3.70930 -0.010 -3.79998 30.0000 15.38 1.2225 2.0659 1.307167 
948.1014 60.650 270.500 0.01992 -2.28337 0.515 -1.38834 30.0000 15.39 0.9670 1.1585 1.307710 
947.7075 48.882 266.624 -0.02553 -0.43274 1.046 -0.05910 30.0000 15.53 0.6026 1.2633 1.308254 
947.3135 23.307 85.190 0.03155 0.37488 5.769 0.35558 30.0000 14.87 0.6365 1.9118 1.308798 
946.9194 25.745 83.266 0.09049 0.76634 0.540 0.61402 30.0000 15.05 1.1452 2.5337 1.309343 
946.5253 22.937 80.121 0.06508 0.37372 0.174 0.36795 30.0000 15.39 0.7058 2.5336 1.309888 
946.1310 52.109 351.836 2.29964 -0.32991 1.700 -0.58867 30.0000 15.72 2.7930 3.7209 1.310434 
945.7367 27.033 121.692 -0.20674 0.33485 2.488 0.28521 30.0000 15.55 1.1804 2.7040 1.310980 
945.3423 35.995 152.381 -2.49836 1.30719 -1.290 0.91674 30.0000 15.72 3.1249 4.1889 1.311527 
944.9478 36.236 155.982 -5.89265 2.62574 0.393 2.03745 30.0000 16.02 5.0051 5.9765 1.312074 
944.5532 35.824 156.582 -10.75529 4.65817 2.216 3.88825 30.0000 15.77 6.2882 7.2223 1.312623 
944.1586 35.245 157.572 -21.32600 8.80216 2.772 8.17465 30.0000 15.64 6.8424 7.6846 1.313171 
943.7639 35.038 157.215 -57.76138 24.26258 -1.505 22.70990 30.0000 15.69 6.6718 7.3611 1.313720 
943.3691 35.482 157.690 -31.77553 13.03849 1.098 11.85110 30.0000 15.99 5.6167 6.4995 1.314270 
942.9742 34.789 156.685 -14.33271 6.17721 2.155 5.81087 30.0000 16.02 3.6045 4.6232 1.314821 
942.5792 30.394 149.083 -2.02185 1.21086 2.258 1.31777 30.0000 16.11 0.9869 2.6313 1.315372 
942.1841 51.813 344.279 3.67778 -1.03523 -1.917 -0.92611 30.0000 16.25 2.7359 3.5050 1.315923 
941.7890 27.360 338.855 0.57322 -0.22171 -2.108 0.43484 30.0000 16.44 0.8893 1.4928 1.316475 
941.3938 26.263 355.860 0.63706 -0.04611 -25.974 0.48966 30.0000 16.43 0.6663 0.9791 1.317028 
940.9985 39.782 338.058 0.88253 -0.35552 0.756 0.17523 30.0000 16.52 0.6401 0.7319 1.317581 
940.6031 26.076 350.000 0.57311 -0.10105 -12.196 0.45220 30.0000 16.57 0.5983 0.7081 1.318135 
940.2077 16.355 1.347 0.27751 0.00653 4.131 0.43221 30.0000 16.67 0.5530 0.6689 1.318689 
939.8122 22.598 107.918 -0.09972 0.30841 4.162 0.32193 30.0000 16.74 0.5387 0.6349 1.319244 
