## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:08:44

# END TIME:
11:08:44

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
7

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
31 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
956.3554 0.210 263.170 -0.00055 -0.00458 2.472 0.63032 31.0000 14.99 0.6517 0.8737 1.296424 
955.9632 11.023 138.603 -0.19503 0.17192 -0.013 0.64199 31.0000 15.06 0.6912 0.9053 1.296956 
955.5709 7.711 49.404 0.13487 0.15739 -0.010 0.75138 31.0000 14.88 0.7356 0.9462 1.297488 
955.1784 12.439 8.951 0.29856 0.04703 -0.010 0.65180 31.0000 14.95 0.6529 0.8688 1.298021 
954.7859 21.261 359.561 0.43435 -0.00333 1.731 0.47366 31.0000 15.12 0.5987 0.8047 1.298555 
954.3934 32.079 7.852 0.51422 0.07092 15.063 0.25141 31.0000 14.90 0.5810 0.7679 1.299089 
954.0007 42.928 11.388 0.52634 0.10601 2.156 0.03890 31.0000 14.96 0.5789 0.7709 1.299624 
953.6080 44.428 29.887 0.38956 0.22389 1.766 0.00897 31.0000 15.24 0.6082 0.7798 1.300159 
953.2152 56.703 53.355 0.25342 0.34068 -2.315 -0.18380 31.0000 15.41 0.5983 0.7126 1.300695 
952.8223 55.768 49.002 0.21653 0.24910 1.504 -0.13026 31.0000 15.15 0.5633 0.6293 1.301231 
952.4293 47.786 54.581 0.15207 0.21384 1.947 -0.02560 31.0000 15.33 0.5517 0.5957 1.301768 
952.0363 42.837 87.673 0.01140 0.28041 3.564 0.02123 31.0000 15.48 0.6041 0.6591 1.302305 
951.6432 30.596 37.692 0.33752 0.26079 1.930 0.23456 31.0000 15.78 0.6829 0.7323 1.302843 
951.2499 31.180 38.543 0.30210 0.24067 13.084 0.20227 31.0000 15.30 0.6387 0.6859 1.303382 
950.8567 19.068 75.189 0.20331 0.76892 4.590 1.01305 31.0000 15.44 1.2356 2.6581 1.303921 
950.4633 29.140 349.422 0.32465 -0.06063 1.837 0.20414 31.0000 15.74 0.5695 0.8416 1.304461 
950.0699 68.127 285.796 0.52958 -1.87200 -0.336 -2.03251 31.0000 15.85 1.0234 2.9914 1.305001 
949.6763 72.672 276.996 0.50258 -4.09575 -0.160 -5.96895 31.0000 15.91 1.4972 4.3276 1.305542 
